# All data here refers to Q = 0.0000 0.0000 - Columns: iw - Rows: nu
21 	0.00341579 	0.00326412 	0.00312535 	0.00299790 	0.00288043 	0.00277178 	0.00267106 	0.00257741 	0.00249009 	0.00240850 	0.00233208 	0.00226037 	0.00219293 	0.00212940 	0.00206944 	0.00201277 	0.00195912 	0.00190824 	0.00185995 	0.00181405 	0.00177018 	0.00172854 	0.00168882 	0.00165089 	0.00161462 	0.00157991 	0.00154666 	0.00151478 	0.00148419 	0.00145481 	0.00142657 	0.00139940 	
22 	0.00311919 	0.00298658 	0.00286478 	0.00275250 	0.00264871 	0.00255246 	0.00246296 	0.00237952 	0.00230155 	0.00222853 	0.00216000 	0.00209555 	0.00203484 	0.00197753 	0.00192338 	0.00187211 	0.00182333 	0.00177719 	0.00173333 	0.00169158 	0.00165179 	0.00161384 	0.00157759 	0.00154293 	0.00150976 	0.00147798 	0.00144752 	0.00141829 	0.00139021 	0.00136323 	0.00133727 	0.00131228 	
23 	0.00285961 	0.00274296 	0.00263547 	0.00253610 	0.00244394 	0.00235824 	0.00227835 	0.00220370 	0.00213378 	0.00206816 	0.00200644 	0.00194831 	0.00189345 	0.00184143 	0.00179234 	0.00174581 	0.00170163 	0.00165964 	0.00161966 	0.00158157 	0.00154523 	0.00151051 	0.00147733 	0.00144557 	0.00141515 	0.00138598 	0.00135799 	0.00133110 	0.00130527 	0.00128041 	0.00125649 	0.00123344 	
24 	0.00263109 	0.00252799 	0.00243267 	0.00234427 	0.00226206 	0.00218543 	0.00211382 	0.00204675 	0.00198379 	0.00192460 	0.00186867 	0.00181606 	0.00176633 	0.00171925 	0.00167462 	0.00163224 	0.00159195 	0.00155361 	0.00151707 	0.00148221 	0.00144891 	0.00141708 	0.00138661 	0.00135743 	0.00132945 	0.00130260 	0.00127682 	0.00125203 	0.00122819 	0.00120524 	0.00118313 	0.00116182 	
25 	0.00242893 	0.00233734 	0.00225240 	0.00217342 	0.00209979 	0.00203097 	0.00196653 	0.00190605 	0.00184902 	0.00179545 	0.00174490 	0.00169712 	0.00165188 	0.00160900 	0.00156828 	0.00152957 	0.00149273 	0.00145762 	0.00142413 	0.00139214 	0.00136155 	0.00133228 	0.00130424 	0.00127736 	0.00125156 	0.00122678 	0.00120297 	0.00118006 	0.00115801 	0.00113677 	0.00111629 	0.00109654 	
26 	0.00224920 	0.00216747 	0.00209146 	0.00202059 	0.00195438 	0.00189220 	0.00183401 	0.00177929 	0.00172775 	0.00167910 	0.00163312 	0.00158959 	0.00154833 	0.00150914 	0.00147190 	0.00143644 	0.00140266 	0.00137042 	0.00133964 	0.00131021 	0.00128204 	0.00125506 	0.00122919 	0.00120436 	0.00118052 	0.00115761 	0.00113556 	0.00111434 	0.00109390 	0.00107420 	0.00105519 	0.00103684 	
27 	0.00208870 	0.00201544 	0.00194716 	0.00188319 	0.00182344 	0.00176737 	0.00171464 	0.00166497 	0.00161809 	0.00157378 	0.00153183 	0.00149206 	0.00145430 	0.00141841 	0.00138424 	0.00135169 	0.00132062 	0.00129096 	0.00126260 	0.00123545 	0.00120945 	0.00118452 	0.00116060 	0.00113762 	0.00111554 	0.00109430 	0.00107385 	0.00105415 	0.00103516 	0.00101684 	0.00099916 	0.00098209 	
28 	0.00194477 	0.00187872 	0.00181716 	0.00175951 	0.00170540 	0.00165452 	0.00160659 	0.00156135 	0.00151860 	0.00147812 	0.00143974 	0.00140331 	0.00136867 	0.00133571 	0.00130429 	0.00127432 	0.00124569 	0.00121832 	0.00119213 	0.00116704 	0.00114298 	0.00111990 	0.00109773 	0.00107642 	0.00105592 	0.00103619 	0.00101718 	0.00099886 	0.00098119 	0.00096413 	0.00094765 	0.00093173 	
29 	0.00181507 	0.00175560 	0.00169990 	0.00164762 	0.00159847 	0.00155216 	0.00150846 	0.00146715 	0.00142804 	0.00139097 	0.00135577 	0.00132231 	0.00129046 	0.00126010 	0.00123114 	0.00120349 	0.00117705 	0.00115174 	0.00112750 	0.00110426 	0.00108196 	0.00106054 	0.00103995 	0.00102015 	0.00100109 	0.00098272 	0.00096502 	0.00094794 	0.00093146 	0.00091554 	0.00090016 	0.00088528 	
30 	0.00169808 	0.00164420 	0.00159364 	0.00154609 	0.00150130 	0.00145903 	0.00141908 	0.00138125 	0.00134539 	0.00131134 	0.00127898 	0.00124817 	0.00121881 	0.00119080 	0.00116405 	0.00113848 	0.00111400 	0.00109056 	0.00106808 	0.00104650 	0.00102579 	0.00100587 	0.00098672 	0.00096828 	0.00095052 	0.00093340 	0.00091688 	0.00090094 	0.00088554 	0.00087066 	0.00085627 	0.00084235 	
31 	0.00159203 	0.00154308 	0.00149704 	0.00145367 	0.00141274 	0.00137405 	0.00133743 	0.00130270 	0.00126974 	0.00123840 	0.00120857 	0.00118014 	0.00115302 	0.00112712 	0.00110235 	0.00107865 	0.00105595 	0.00103419 	0.00101330 	0.00099324 	0.00097396 	0.00095541 	0.00093756 	0.00092036 	0.00090378 	0.00088779 	0.00087235 	0.00085744 	0.00084303 	0.00082910 	0.00081562 	0.00080258 	
